Date,Category,Sales,Product_ID,Region
24/07/2024,Clothing,350.05,1024,North
24/07/2024,Electronics,200.78,1833,East
04/07/2024,Groceries,310.87,1503,North
03/03/2024,Electronics,503.45,1144,East
16/04/2024,Books,362.48,1462,North
31/12/2023,Groceries,628.18,1344,West
15/11/2023,Books,341.35,1807,Central
12/08/2024,Electronics,985.98,1315,East
20/01/2024,Clothing,592.45,1044,West
02/10/2024,Clothing,471.72,1000,Central
02/10/2024,Furniture,937.34,1003,South
02/08/2024,Groceries,620.15,1509,East
04/08/2024,Toys,175.53,1800,West
07/07/2024,Clothing,478.86,1267,North
08/03/2024,Toys,365.56,1373,West
19/05/2024,Furniture,49.39,1870,East
29/08/2024,Toys,207.19,1948,West
25/05/2024,Books,106.19,1809,West
27/06/2024,Clothing,972.55,1317,South
07/12/2023,Electronics,367.3,1849,South
18/11/2023,Clothing,579.8,1533,Central
01/07/2024,Groceries,448.85,1444,North
11/01/2024,Toys,911.62,1800,East
30/07/2024,Toys,841.18,1546,West
24/09/2024,Electronics,443.62,1860,East
26/10/2024,Electronics,314.22,1048,South
09/12/2023,Books,141.47,1309,East
06/04/2024,Furniture,267.12,1971,North
09/06/2024,Toys,60.85,1972,East
24/09/2024,Groceries,965.14,1416,West
03/10/2024,Electronics,109.22,1906,Central
23/12/2023,Clothing,995.43,1247,North
17/08/2024,Toys,487.39,1114,West
28/01/2024,Electronics,988.45,1359,East
17/12/2023,Toys,585.16,1391,South
17/04/2024,Electronics,359.38,1349,West
06/02/2024,Books,413.24,1017,North
06/11/2023,Electronics,186.31,1429,West
22/04/2024,Books,482.35,1640,East
22/02/2024,Electronics,931.78,1112,West
22/09/2024,Books,709.11,1651,South
30/10/2024,Toys,642.59,1077,West
31/10/2024,Books,307.21,1733,West
09/03/2024,Groceries,305.77,1292,South
23/02/2024,Furniture,878.37,1236,Central
11/08/2024,Groceries,348.6,1679,North
12/09/2024,Books,546.4,1885,Central
19/05/2024,Electronics,331.32,1391,North
11/02/2024,Furniture,696.45,1415,Central
12/03/2024,Furniture,369.36,1197,North
26/06/2024,Books,798.01,1279,West
22/03/2024,Toys,943.2,1565,West
14/07/2024,Clothing,440.07,1891,Central
20/05/2024,Toys,386.66,1625,South
17/04/2024,Clothing,926.64,1603,North
04/01/2024,Clothing,853.13,1235,East
25/10/2024,Furniture,752.82,1426,South
31/10/2024,Books,309.57,1528,North
10/02/2024,Toys,457.89,1597,Central
23/10/2024,Groceries,619.95,1923,North
17/11/2023,Furniture,629.02,1368,West
02/07/2024,Books,48.56,1374,South
13/12/2023,Furniture,815.3,1969,South
27/01/2024,Books,928.5,1294,West
25/08/2024,Toys,714.21,1043,East
12/05/2024,Furniture,82.91,1847,East
25/06/2024,Books,649.66,1077,North
09/01/2024,Toys,144.8,1126,North
09/02/2024,Toys,366.95,1154,Central
15/05/2024,Toys,222.98,1487,North
07/03/2024,Electronics,449.81,1687,West
21/01/2024,Electronics,579.81,1878,East
16/07/2024,Electronics,884.51,1681,North
18/09/2024,Groceries,686.59,1659,East
16/08/2024,Clothing,427.17,1568,South
22/03/2024,Groceries,941.24,1571,East
23/04/2024,Books,970.25,1787,South
28/09/2024,Groceries,988.34,1104,Central
02/04/2024,Toys,271.97,1821,West
03/08/2024,Electronics,253.26,1569,West
03/09/2024,Books,129.22,1889,East
10/04/2024,Books,913.96,1127,South
23/03/2024,Clothing,176.58,1585,West
29/01/2024,Clothing,939.11,1100,East
03/08/2024,Clothing,648.48,1529,South
07/03/2024,Electronics,176.51,1552,Central
27/09/2024,Books,681.66,1135,North
25/09/2024,Groceries,960.23,1762,Central
06/03/2024,Toys,174.04,1062,Central
05/05/2024,Groceries,624.42,1059,East
04/10/2024,Books,926.22,1146,East
14/11/2023,Toys,831.35,1900,North
29/12/2023,Toys,607.38,1361,South
28/04/2024,Clothing,792.76,1870,East
06/02/2024,Clothing,461.75,1001,Central
29/09/2024,Toys,784,1170,North
26/02/2024,Books,715.17,1902,South
07/07/2024,Groceries,852.6,1405,East
10/10/2024,Books,152.47,1210,East
02/02/2024,Clothing,825.62,1437,South
10/06/2024,Books,662.59,1513,North
27/11/2023,Clothing,863.98,1100,East
14/02/2024,Clothing,508.52,1513,East
08/08/2024,Electronics,110.93,1759,South
01/05/2024,Clothing,575.82,1978,North
25/09/2024,Furniture,211.7,1066,South
11/03/2024,Clothing,652.82,1912,East
04/08/2024,Toys,11.72,1757,West
08/10/2024,Electronics,48.67,1585,South
04/01/2024,Books,149.57,1255,Central
26/01/2024,Clothing,531.71,1944,Central
01/11/2023,Groceries,933.41,1287,South
15/07/2024,Toys,203.82,1628,West
09/04/2024,Books,470.05,1385,South
23/06/2024,Groceries,494.72,1430,North
10/04/2024,Electronics,412.3,1420,East
10/02/2024,Clothing,563.49,1120,East
10/03/2024,Toys,158.98,1716,Central
16/01/2024,Furniture,817.27,1074,South
22/03/2024,Books,277.98,1813,East
18/12/2023,Furniture,193.78,1492,Central
11/11/2023,Furniture,969.42,1861,Central
06/10/2024,Clothing,509.78,1974,South
21/12/2023,Groceries,207,1529,South
17/03/2024,Clothing,663.58,1946,East
01/07/2024,Furniture,297.82,1864,South
15/02/2024,Electronics,607.25,1197,East
16/06/2024,Electronics,484.88,1152,North
06/01/2024,Groceries,137.75,1554,West
13/07/2024,Books,168.07,1072,West
11/11/2023,Groceries,965.44,1780,Central
28/03/2024,Groceries,421.82,1857,North
23/11/2023,Groceries,881.86,1246,Central
12/01/2024,Toys,562.09,1756,Central
03/08/2024,Electronics,258.58,1404,South
09/06/2024,Furniture,720.43,1249,East
27/11/2023,Toys,363.22,1130,Central
03/05/2024,Furniture,397.02,1350,South
24/04/2024,Toys,71.16,1583,South
09/09/2024,Books,874.99,1483,Central
20/02/2024,Clothing,986.55,1285,South
20/07/2024,Clothing,838.56,1287,North
07/08/2024,Toys,695.71,1026,East
29/02/2024,Groceries,113.45,1365,Central
02/06/2024,Groceries,783.12,1167,Central
27/02/2024,Clothing,230.25,1775,West
31/05/2024,Clothing,354.73,1520,South
23/05/2024,Groceries,51.94,1448,South
18/05/2024,Toys,861.91,1576,East
18/10/2024,Toys,852.26,1606,West
02/02/2024,Groceries,107.53,1382,South
26/08/2024,Books,425.37,1807,East
05/09/2024,Books,534.34,1499,East
12/12/2023,Toys,185.96,1120,Central
15/09/2024,Furniture,672.38,1111,Central
01/05/2024,Electronics,422.89,1320,East
09/05/2024,Toys,242.46,1875,North
19/05/2024,Books,107.65,1723,South
01/03/2024,Books,358.14,1238,West
08/04/2024,Groceries,811.45,1531,Central
28/07/2024,Electronics,969.9,1553,South
18/04/2024,Books,345.42,1784,West
27/05/2024,Groceries,211.73,1245,East
19/11/2023,Toys,461.02,1947,North
24/12/2023,Groceries,249.28,1045,South
15/10/2024,Toys,100.75,1442,West
03/01/2024,Groceries,163.7,1358,West
28/07/2024,Books,923,1135,East
03/10/2024,Toys,343.04,1531,Central
14/01/2024,Furniture,971.68,1269,West
27/06/2024,Groceries,915.59,1767,South
04/08/2024,Groceries,928.3,1511,North
14/11/2023,Toys,290.98,1542,West
26/07/2024,Books,405.93,1796,Central
17/03/2024,Groceries,590.6,1933,South
21/04/2024,Clothing,54.49,1568,South
19/02/2024,Clothing,765.95,1461,East
29/03/2024,Clothing,810.4,1859,South
30/12/2023,Clothing,552.25,1286,East
14/08/2024,Groceries,845.84,1792,West
24/05/2024,Clothing,555.4,1491,Central
01/02/2024,Electronics,697.74,1417,West
13/09/2024,Furniture,434.66,1232,Central
14/03/2024,Books,840.98,1612,West
27/04/2024,Electronics,984.1,1511,West
30/12/2023,Furniture,763.75,1038,West
27/02/2024,Toys,725.86,1041,West
26/11/2023,Furniture,407.88,1082,West
10/08/2024,Clothing,600.87,1430,Central
16/08/2024,Electronics,503.42,1981,West
29/05/2024,Electronics,341.1,1960,West
17/02/2024,Clothing,87.62,1037,Central
11/05/2024,Toys,275.07,1851,West
07/02/2024,Toys,679.01,1956,West
03/11/2023,Clothing,847.26,1794,South
17/01/2024,Groceries,301.88,1337,East
17/05/2024,Toys,725.39,1905,West
17/09/2024,Groceries,318.42,1138,Central
27/04/2024,Electronics,747.72,1491,East
21/12/2023,Furniture,13.89,1556,South
08/09/2024,Electronics,235.76,1113,West
26/07/2024,Books,541.9,1405,West
25/06/2024,Clothing,356.09,1284,West
26/02/2024,Groceries,156.98,1361,East
14/04/2024,Electronics,311.48,1686,North
19/09/2024,Clothing,807.68,1833,Central
20/07/2024,Clothing,695.55,1863,West
17/03/2024,Furniture,863.83,1995,South
29/06/2024,Clothing,93.38,1579,South
18/10/2024,Books,834.81,1206,South
06/12/2023,Groceries,324.33,1802,East
17/03/2024,Clothing,258.84,1424,North
06/02/2024,Electronics,174.12,1574,Central
27/10/2024,Clothing,997.24,1088,Central
17/01/2024,Toys,752.64,1543,Central
29/08/2024,Furniture,167.96,1466,South
07/01/2024,Books,946.38,1603,Central
06/11/2023,Furniture,967.53,1454,North
16/09/2024,Furniture,918.64,1201,South
16/09/2024,Groceries,539.2,1626,West
02/06/2024,Clothing,235.74,1960,West
21/05/2024,Toys,835.71,1652,West
08/06/2024,Furniture,696.09,1687,North
21/05/2024,Electronics,998.86,1501,East
29/09/2024,Groceries,571.99,1719,East
05/12/2023,Clothing,939.38,1861,Central
12/03/2024,Groceries,994.6,1949,East
01/08/2024,Furniture,50.12,1011,West
18/06/2024,Furniture,827.66,1156,South
12/10/2024,Clothing,650,1277,East
06/09/2024,Electronics,873.81,1733,West
26/10/2024,Groceries,988.9,1321,East
19/09/2024,Groceries,270.36,1558,West
25/06/2024,Toys,509.55,1467,North
09/02/2024,Electronics,648.78,1815,South
07/06/2024,Furniture,268.05,1037,Central
10/10/2024,Electronics,391.25,1481,West
13/05/2024,Furniture,184.97,1093,Central
11/06/2024,Groceries,874.59,1675,West
24/02/2024,Groceries,783.64,1308,North
29/04/2024,Clothing,621.2,1635,West
26/11/2023,Toys,387.2,1665,South
27/06/2024,Electronics,109.39,1868,South
11/07/2024,Books,201.31,1946,South
29/10/2024,Toys,336.25,1883,Central
27/02/2024,Furniture,989.41,1143,Central
23/05/2024,Books,323.36,1113,Central
16/01/2024,Books,181.36,1394,Central
15/06/2024,Groceries,818.09,1493,North
31/07/2024,Clothing,95.96,1897,East
19/04/2024,Clothing,365.51,1199,Central
05/06/2024,Furniture,380.97,1667,West
24/10/2024,Books,837.35,1476,South
31/05/2024,Books,518.32,1695,West
25/04/2024,Electronics,720.87,1179,North
13/10/2024,Toys,768.85,1449,South
12/10/2024,Groceries,18.2,1721,South
05/03/2024,Clothing,861.96,1039,East
24/06/2024,Toys,59.34,1917,East
24/01/2024,Groceries,556.42,1032,North
31/03/2024,Toys,673.85,1515,West
01/11/2023,Groceries,576.38,1350,Central
23/08/2024,Clothing,159.19,1102,South
13/07/2024,Books,667.25,1478,East
15/07/2024,Clothing,101.15,1706,South
13/02/2024,Books,790.07,1894,North
14/02/2024,Books,232.15,1531,South
17/02/2024,Electronics,314.98,1837,North
27/05/2024,Electronics,643.78,1343,North
14/02/2024,Toys,162.62,1914,East
15/03/2024,Books,767,1513,West
01/04/2024,Books,589.84,1486,East
23/03/2024,Groceries,593.88,1597,Central
22/12/2023,Books,787.58,1719,West
22/01/2024,Groceries,863.78,1903,Central
24/04/2024,Books,528,1575,North
10/12/2023,Electronics,603.58,1653,West
16/06/2024,Furniture,201.82,1554,West
26/04/2024,Clothing,279.85,1931,North
29/05/2024,Books,402,1209,West
09/02/2024,Furniture,114.67,1682,South
06/04/2024,Books,265.59,1301,Central
23/04/2024,Furniture,29.69,1464,North
06/01/2024,Toys,480.29,1807,North
19/11/2023,Books,140.24,1339,Central
15/09/2024,Groceries,198.48,1751,North
04/06/2024,Electronics,826.33,1494,West
26/04/2024,Groceries,149.18,1497,West
15/12/2023,Toys,924.78,1373,South
26/10/2024,Clothing,916.34,1520,North
05/11/2023,Groceries,53.56,1864,North
04/07/2024,Toys,899.92,1697,West
29/09/2024,Books,677.7,1769,East
20/03/2024,Electronics,369.09,1827,South
16/07/2024,Books,231.92,1797,East
13/10/2024,Groceries,327.24,1840,West
21/06/2024,Electronics,304.97,1243,Central
01/06/2024,Electronics,183.92,1335,West
29/11/2023,Furniture,969.22,1329,Central
28/06/2024,Groceries,662.75,1316,East
06/08/2024,Electronics,467.53,1132,East
10/12/2023,Furniture,242.38,1070,North
12/01/2024,Groceries,382.99,1180,West
23/02/2024,Groceries,656.09,1098,East
29/10/2024,Furniture,61.88,1648,East
15/01/2024,Books,92.54,1876,Central
19/11/2023,Toys,407.54,1490,West
09/11/2023,Books,171.7,1700,East
23/08/2024,Electronics,678.65,1068,North
10/08/2024,Electronics,483.29,1462,South
21/01/2024,Groceries,94.38,1710,Central
17/12/2023,Clothing,723.1,1486,East
27/06/2024,Electronics,455.63,1402,West
26/09/2024,Books,950.48,1214,South
12/11/2023,Clothing,40.36,1213,West
29/01/2024,Toys,582.35,1561,North
26/12/2023,Electronics,217.32,1001,South
11/03/2024,Books,603.17,1673,North
04/01/2024,Furniture,652.57,1012,East
23/04/2024,Books,769.78,1643,Central
06/12/2023,Toys,837.05,1001,Central
05/10/2024,Books,530.65,1502,West
17/11/2023,Clothing,361.12,1832,South
01/03/2024,Clothing,375.79,1161,West
10/03/2024,Furniture,418.48,1465,East
30/09/2024,Toys,147.01,1910,East
29/11/2023,Furniture,113.91,1521,North
28/09/2024,Electronics,627.12,1927,West
30/11/2023,Groceries,193.41,1213,East
19/12/2023,Clothing,280.47,1953,North
23/12/2023,Clothing,273.45,1422,East
23/08/2024,Books,131.48,1730,Central
05/10/2024,Furniture,414.38,1550,Central
09/10/2024,Toys,455.3,1892,West
06/06/2024,Books,694.28,1797,West
25/11/2023,Toys,37.72,1761,South
28/12/2023,Toys,935.81,1483,North
20/03/2024,Books,79.25,1172,South
24/03/2024,Electronics,920.2,1428,Central
07/06/2024,Groceries,434.26,1194,Central
06/01/2024,Groceries,704.44,1361,East
09/12/2023,Toys,988.98,1201,West
29/08/2024,Electronics,800.82,1271,East
12/06/2024,Toys,940.97,1297,East
01/06/2024,Furniture,282.76,1016,North
18/02/2024,Furniture,584.04,1742,Central
10/12/2023,Groceries,972,1265,East
16/09/2024,Furniture,125.29,1045,North
22/08/2024,Groceries,600.05,1560,East
24/09/2024,Electronics,748.74,1210,North
07/01/2024,Toys,19.3,1446,West
25/10/2024,Furniture,787.51,1349,North
29/01/2024,Toys,999.8,1352,East
20/07/2024,Toys,808.98,1947,North
26/04/2024,Toys,473.37,1746,East
27/04/2024,Electronics,639.01,1466,Central
21/11/2023,Books,173.9,1814,South
29/09/2024,Clothing,53.49,1688,South
06/06/2024,Clothing,697.45,1751,East
18/08/2024,Electronics,865.39,1875,South
12/01/2024,Groceries,955.8,1063,East
20/05/2024,Groceries,959.11,1798,North
07/08/2024,Electronics,103.25,1220,West
10/12/2023,Groceries,71.12,1204,South
11/12/2023,Books,920.24,1358,South
17/11/2023,Clothing,600.04,1815,North
07/04/2024,Electronics,198.21,1993,South
27/09/2024,Groceries,736.53,1613,South
21/05/2024,Toys,973.86,1778,East
27/07/2024,Electronics,619.1,1747,Central
04/04/2024,Toys,856.11,1339,Central
03/11/2023,Toys,175.25,1324,East
15/08/2024,Clothing,839.22,1836,West
08/05/2024,Electronics,411.96,1115,South
03/03/2024,Toys,148.4,1975,South
08/09/2024,Toys,851.61,1594,North
24/09/2024,Furniture,371.15,1670,North
25/11/2023,Clothing,272.79,1244,North
20/05/2024,Toys,858.75,1285,West
05/08/2024,Clothing,449.03,1673,West
24/01/2024,Electronics,589.51,1630,South
23/08/2024,Books,270.84,1521,North
07/06/2024,Toys,473.26,1161,East
02/07/2024,Groceries,393.91,1819,West
13/06/2024,Clothing,242.8,1363,North
23/10/2024,Groceries,262.57,1227,Central
14/08/2024,Furniture,581.35,1104,South
08/03/2024,Clothing,980.67,1060,South
03/02/2024,Clothing,919.3,1855,North
08/04/2024,Toys,589.62,1281,South
19/05/2024,Toys,597.96,1291,East
02/08/2024,Clothing,768.5,1540,Central
17/10/2024,Books,818.21,1246,South
14/05/2024,Groceries,276.73,1976,Central
01/11/2023,Clothing,131.29,1624,South
30/05/2024,Groceries,723.65,1803,North
05/09/2024,Furniture,426.62,1948,West
23/07/2024,Toys,615.39,1999,South
30/07/2024,Electronics,249.12,1208,West
23/12/2023,Groceries,195.63,1950,North
20/11/2023,Books,426.66,1605,North
12/06/2024,Clothing,814.57,1129,Central
24/11/2023,Electronics,818.83,1067,South
01/10/2024,Electronics,708.74,1711,East
06/10/2024,Clothing,969.38,1443,North
23/10/2024,Books,825.85,1702,Central
17/05/2024,Toys,596.22,1936,North
01/07/2024,Groceries,944.58,1468,North
10/08/2024,Electronics,603.66,1281,Central
11/11/2023,Toys,471.07,1272,North
02/07/2024,Books,978.61,1793,East
12/10/2024,Toys,140.82,1313,West
19/06/2024,Books,453,1247,South
20/10/2024,Electronics,239.71,1508,West
30/10/2024,Books,403.31,1821,West
20/05/2024,Groceries,655.82,1693,West
31/08/2024,Electronics,919.67,1268,West
09/07/2024,Groceries,963.69,1457,North
17/05/2024,Furniture,511.65,1326,North
21/06/2024,Books,745.68,1290,East
10/02/2024,Electronics,257.47,1858,Central
18/07/2024,Clothing,696.81,1740,West
03/06/2024,Electronics,477.64,1033,North
14/01/2024,Furniture,356.14,1026,West
13/05/2024,Electronics,216.35,1744,West
06/04/2024,Books,808.76,1464,East
06/11/2023,Books,499.92,1713,West
10/03/2024,Toys,49.36,1948,Central
31/01/2024,Clothing,828.13,1500,West
24/04/2024,Clothing,117.32,1730,North
18/01/2024,Books,679.69,1818,South
31/10/2024,Electronics,10.47,1480,North
26/12/2023,Toys,392.19,1159,East
10/01/2024,Furniture,237.97,1192,South
22/05/2024,Groceries,28.67,1153,West
26/04/2024,Clothing,124.31,1028,North
19/05/2024,Electronics,704.72,1462,East
03/01/2024,Toys,967.03,1487,North
21/01/2024,Books,501.12,1068,North
13/05/2024,Furniture,89.46,1171,East
04/08/2024,Furniture,997.53,1868,South
17/11/2023,Toys,999.14,1028,South
06/08/2024,Toys,852.51,1370,North
11/02/2024,Furniture,958.72,1808,East
10/10/2024,Toys,438.02,1932,West
26/01/2024,Groceries,81.24,1702,Central
08/01/2024,Books,373.21,1725,West
20/10/2024,Toys,293.58,1113,West
07/05/2024,Furniture,994.21,1520,North
19/11/2023,Electronics,754.86,1304,West
21/07/2024,Electronics,333.5,1985,Central
08/08/2024,Electronics,441.76,1257,North
01/12/2023,Clothing,62.49,1134,Central
11/04/2024,Clothing,197.39,1610,Central
08/02/2024,Groceries,900.68,1092,North
27/06/2024,Groceries,102.95,1885,South
20/10/2024,Books,831.08,1989,North
28/03/2024,Clothing,327.27,1128,South
28/10/2024,Books,985.81,1939,East
26/11/2023,Electronics,659.79,1950,South
14/06/2024,Groceries,682.71,1413,West
01/03/2024,Toys,463.76,1961,South
24/02/2024,Toys,27.08,1851,North
31/12/2023,Groceries,832.42,1164,West
24/10/2024,Toys,986.06,1019,West
24/09/2024,Toys,851.13,1625,Central
28/05/2024,Furniture,585.15,1678,Central
29/10/2024,Books,438.01,1026,West
19/12/2023,Books,370.21,1613,East
14/04/2024,Furniture,857.64,1269,Central
19/04/2024,Groceries,407.5,1729,Central
08/05/2024,Toys,535.98,1772,North
17/12/2023,Furniture,410.04,1328,Central
16/02/2024,Groceries,927.57,1623,West
07/01/2024,Clothing,242.81,1468,Central
02/11/2023,Furniture,171.83,1584,North
03/11/2023,Toys,890.12,1925,Central
09/12/2023,Toys,851.98,1522,West
15/06/2024,Furniture,362.15,1685,East
29/08/2024,Groceries,953.8,1594,West
11/12/2023,Books,271.97,1523,West
31/03/2024,Furniture,477.01,1512,Central
14/06/2024,Clothing,132.53,1769,North
06/06/2024,Electronics,137.17,1728,West
09/05/2024,Furniture,733.51,1382,South
07/05/2024,Clothing,45.77,1166,North
12/01/2024,Electronics,915.34,1948,North
16/04/2024,Furniture,555.75,1523,East
01/05/2024,Groceries,337.98,1293,South
24/10/2024,Groceries,365.81,1899,Central
21/10/2024,Electronics,775.81,1671,Central
06/09/2024,Furniture,266.99,1537,North
31/12/2023,Groceries,412.34,1403,South
02/07/2024,Furniture,585.96,1111,Central
22/09/2024,Clothing,239.84,1611,North
16/06/2024,Books,304.34,1969,Central
09/08/2024,Furniture,26.49,1896,Central
02/07/2024,Electronics,646.97,1292,Central
09/01/2024,Books,25.44,1411,South
11/11/2023,Electronics,658.71,1121,Central
28/04/2024,Electronics,323.53,1918,Central
21/04/2024,Books,563.29,1438,Central
31/07/2024,Books,722.76,1156,West
27/02/2024,Clothing,777.47,1429,East
24/02/2024,Books,897.2,1971,North
08/05/2024,Furniture,446.09,1359,Central
03/04/2024,Furniture,625.43,1294,South
19/12/2023,Toys,240.72,1423,North
15/08/2024,Electronics,574.58,1209,East
24/01/2024,Books,423.35,1030,Central
07/04/2024,Toys,827.97,1054,Central
27/01/2024,Furniture,225.09,1006,West
09/12/2023,Toys,824.81,1563,Central
17/02/2024,Books,604.35,1135,East
10/07/2024,Clothing,931.34,1826,East
19/02/2024,Electronics,353.88,1311,Central
17/07/2024,Groceries,462.94,1380,Central
12/11/2023,Electronics,602.11,1836,East
05/03/2024,Furniture,195.64,1093,East
05/05/2024,Clothing,72.74,1459,North
11/12/2023,Toys,119.22,1116,East
08/07/2024,Toys,448.69,1186,South
10/04/2024,Electronics,835.98,1264,West
22/08/2024,Furniture,357.23,1618,East
15/10/2024,Clothing,311.02,1108,West
11/09/2024,Books,351.11,1948,Central
30/01/2024,Furniture,677.98,1773,West
15/12/2023,Clothing,120.04,1255,North
16/06/2024,Books,698.74,1337,North
28/02/2024,Clothing,411.52,1840,West
31/03/2024,Clothing,396.23,1755,South
22/06/2024,Clothing,314.42,1840,North
19/12/2023,Clothing,445.92,1869,Central
19/08/2024,Books,406.35,1742,West
15/08/2024,Books,509.09,1510,Central
07/08/2024,Furniture,685.38,1380,West
22/08/2024,Electronics,959.84,1592,Central
03/03/2024,Groceries,728.04,1694,Central
20/10/2024,Groceries,924.45,1948,North
15/04/2024,Books,596.8,1833,Central
15/02/2024,Toys,43.15,1678,Central
02/12/2023,Books,212.92,1711,East
11/11/2023,Electronics,43.31,1764,West
17/07/2024,Clothing,191.78,1662,East
26/09/2024,Clothing,862.59,1074,East
09/03/2024,Groceries,712.02,1763,East
22/05/2024,Groceries,201.7,1718,West
08/01/2024,Electronics,559.56,1506,West
31/12/2023,Furniture,833.06,1353,Central
23/12/2023,Electronics,730.85,1748,East
06/09/2024,Furniture,852.81,1367,Central
14/05/2024,Clothing,358.24,1702,South
24/01/2024,Books,80.87,1758,Central
15/07/2024,Groceries,522.32,1768,North
30/10/2024,Electronics,372.85,1326,Central
03/07/2024,Books,988.61,1378,East
10/10/2024,Electronics,740.34,1686,South
26/09/2024,Toys,248.83,1713,East
23/12/2023,Books,941.04,1048,South
07/09/2024,Furniture,198.31,1613,Central
17/07/2024,Toys,196.45,1639,South
27/05/2024,Groceries,884.31,1888,West
13/09/2024,Books,347.54,1951,West
29/06/2024,Electronics,338.45,1777,East
27/08/2024,Clothing,935.05,1816,East
29/06/2024,Groceries,67.61,1635,North
14/12/2023,Electronics,583.36,1796,East
30/10/2024,Furniture,342.89,1224,North
02/07/2024,Furniture,220.53,1540,South
14/05/2024,Books,913.34,1161,North
02/05/2024,Groceries,694.9,1255,Central
22/03/2024,Clothing,688.73,1337,West
05/11/2023,Electronics,279.68,1755,South
11/08/2024,Toys,948.14,1019,West
06/04/2024,Clothing,453.31,1271,North
01/07/2024,Electronics,501.39,1809,East
21/03/2024,Books,317.99,1650,North
08/06/2024,Electronics,117.19,1028,Central
10/09/2024,Furniture,541.62,1698,North
20/05/2024,Toys,168.84,1977,West
15/01/2024,Furniture,501.58,1176,West
05/12/2023,Books,305.95,1079,East
19/12/2023,Clothing,746.54,1464,South
30/06/2024,Books,611.89,1901,Central
02/07/2024,Furniture,856.75,1859,West
31/03/2024,Electronics,810.62,1378,West
03/04/2024,Toys,378.54,1241,North
28/07/2024,Books,708.59,1805,South
22/12/2023,Books,197.66,1683,South
11/06/2024,Clothing,550.51,1990,Central
30/12/2023,Electronics,182.88,1764,West
05/09/2024,Toys,957.01,1048,East
02/07/2024,Toys,351.06,1922,East
12/03/2024,Groceries,996.81,1583,North
20/04/2024,Furniture,343.19,1024,South
22/04/2024,Electronics,967.44,1235,West
22/11/2023,Toys,152.65,1459,Central
17/04/2024,Clothing,673.03,1450,Central
27/06/2024,Clothing,116.43,1451,Central
22/10/2024,Furniture,372.52,1545,North
26/05/2024,Groceries,409.74,1645,North
02/08/2024,Clothing,753.17,1500,South
18/12/2023,Toys,974.73,1544,South
04/06/2024,Books,949.18,1020,East
21/04/2024,Books,391.77,1187,South
17/01/2024,Clothing,170.9,1986,South
06/05/2024,Groceries,358.02,1251,East
24/02/2024,Furniture,361.8,1590,East
16/11/2023,Groceries,982.78,1879,South
01/05/2024,Books,956.43,1719,West
12/02/2024,Electronics,596.71,1574,South
03/02/2024,Furniture,107.73,1090,South
10/06/2024,Furniture,912.51,1947,Central
15/02/2024,Furniture,910.34,1041,North
03/12/2023,Groceries,670.35,1705,Central
23/10/2024,Groceries,416.21,1064,East
28/01/2024,Groceries,548.26,1977,East
27/03/2024,Furniture,906.37,1885,East
09/05/2024,Clothing,621.17,1969,South
09/04/2024,Furniture,26.91,1191,Central
07/05/2024,Furniture,60.62,1788,East
23/06/2024,Electronics,172.22,1279,West
02/10/2024,Electronics,921.08,1674,West
01/08/2024,Toys,613.13,1890,Central
11/03/2024,Books,93.57,1982,West
30/11/2023,Groceries,825,1861,North
18/03/2024,Groceries,15.88,1161,North
27/07/2024,Books,989.86,1536,East
25/12/2023,Books,225.45,1986,North
29/10/2024,Furniture,324.01,1556,West
11/04/2024,Electronics,581.93,1492,South
17/03/2024,Electronics,603.47,1962,Central
19/03/2024,Electronics,324.35,1681,Central
01/04/2024,Toys,690.73,1121,West
22/11/2023,Electronics,375.35,1564,West
12/02/2024,Electronics,134.94,1524,Central
02/09/2024,Books,113.89,1814,North
06/10/2024,Electronics,76.26,1648,Central
10/06/2024,Electronics,994.01,1923,East
13/06/2024,Books,601.21,1353,East
09/01/2024,Groceries,352.66,1611,East
21/10/2024,Clothing,980.61,1606,East
01/09/2024,Electronics,356.65,1114,Central
21/05/2024,Furniture,733.91,1100,West
18/11/2023,Electronics,441.92,1154,East
24/06/2024,Furniture,705.51,1308,West
18/06/2024,Toys,143.05,1666,East
12/09/2024,Groceries,24.55,1621,South
09/12/2023,Clothing,800.61,1720,East
26/12/2023,Books,594.44,1535,Central
20/05/2024,Books,358.73,1654,West
13/09/2024,Clothing,498.35,1484,North
26/04/2024,Books,404.6,1128,Central
10/07/2024,Electronics,593.68,1865,Central
12/02/2024,Toys,333.31,1185,West
11/05/2024,Furniture,359.25,1163,East
08/06/2024,Clothing,896.01,1090,East
25/02/2024,Groceries,974.42,1672,South
09/03/2024,Groceries,351.58,1398,Central
16/06/2024,Toys,86.29,1164,Central
19/06/2024,Toys,159.36,1953,Central
26/07/2024,Clothing,649.41,1951,East
04/01/2024,Clothing,370.05,1914,Central
18/11/2023,Electronics,41.41,1119,South
13/07/2024,Books,370.49,1700,North
13/01/2024,Clothing,716.94,1319,West
28/10/2024,Clothing,663.91,1613,West
16/06/2024,Clothing,546.94,1093,East
04/10/2024,Clothing,333.43,1970,Central
06/12/2023,Toys,595.35,1567,Central
28/03/2024,Electronics,668.81,1346,North
07/02/2024,Groceries,526.42,1737,East
16/06/2024,Books,198.65,1265,East
10/04/2024,Groceries,52.92,1872,Central
27/04/2024,Toys,688.32,1628,East
06/01/2024,Groceries,198.3,1070,Central
